drugbank_id,name,smiles
DB02779,Dodecane-Trimethylamine,CCCCCCCCCCCC[N+](C)(C)C
DB02780,Beta-3-Cysteine,[H][C@](N)(CS)CC(O)=O
DB02781,"4-{(Z)-[2-[3-(Methylsulfanyl)Propanoyl]-5-Oxo-1-(2-Oxoethyl)-1,5-Dihydro-4h-Imidazol-4-Ylidene]Methyl}Benzenolate",[H]\C(=C1/N=C(N(CC=O)C1=O)C(=O)CCSC)C1=CC=C([O-])C=C1
DB02783,4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate,CC1=NC=C(COP(O)(O)=O)C(CNOCC(O)=O)=C1O
DB02784,N-[4-(2-{2-[3-(2-Bromo-Acetylamino)-Propionylamino]-3-Hydroxy-Propionylamino}-Ethyl)-Phenyl]-Oxalamic Acid,[H][C@@](CO)(N=C(O)CCN=C(O)CBr)C(O)=NCCC1=CC=C(C=C1)N=C(O)C(O)=O
DB02785,N-[2(S)-Cyclopentyl-1(R)-Hydroxy-3(R)Methyl]-5-[(2(S)-Tertiary-Butylamino-Carbonyl)-4-(N1-(2)-(N-Methylpiperazinyl)-3-Chloro-Pyrazinyl-5-Carbonyl)-Piperazino]-4(S)-Hydroxy-2(R)-Phenylmethyl-Pentanamide,[H][C@@](O)(CN1CCN(C[C@@]1([H])C(O)=NC(C)(C)C)C(=O)C1=NC(Cl)=C(N=C1)N1CCN(C)CC1)C[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]1([H])[C@@]([H])(C)CC[C@@]1([H])O
DB02786,2-Anhydro-3-Fluoro-Quinic Acid,[H][C@@]1(O)C[C@@](O)(C=C(F)[C@@]1([H])O)C(O)=O
DB02787,N-Acetylmannosaminitol,[H][C@@](C)(O)N[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO
DB02788,(S)-acetoin,C[C@H](O)C(C)=O
DB02789,Pregnenolone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DB02790,Phenyl-Uridine-5'-Diphosphate,[H][C@]1(COP(O)(=O)OP(O)(=O)OC2=CC=CC=C2)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O
DB02792,Deglucobalhimycin,[H][C@](CC(C)C)(NC)C(O)=N[C@@]1([H])C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@]2([H])C3=CC(OC4=C(Cl)C=C(C=C4)[C@@]1([H])O)=C(O)C(OC1=C(Cl)C=C(C=C1)[C@@]([H])(O[C@@]1([H])C[C@](C)(N)C(O)(O)[C@]([H])(C)O1)[C@]1([H])N=C(O)[C@]([H])(N=C2O)C2=CC(=C(O)C=C2)C2=C(C=C(O)C=C2O)[C@]([H])(N=C1O)C(O)=O)=C3
DB02793,Isochorismic Acid,[H][C@]1(O)C(=CC=C[C@]1([H])OC(=C)C([O-])=O)C([O-])=O
DB02794,N-[5'-O-Phosphono-Ribofuranosyl]-2-[2-Hydroxy-2-[4-[Glutamic Acid]-N-Carbonylphenyl]-3-[2-Amino-4-Hydroxy-Quinazolin-6-Yl]-Propanylamino]-Acetamide,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)[C@](O)(CNCC(O)=N[C@]1([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@@]1([H])O)CC1=CC2=C(NC(=N)N=C2O)C=C1)C(O)=O
DB02795,P-Anisic Acid,COC1=CC=C(C=C1)C(O)=O
DB02796,9-Deazainosine,[H][C@]1(CO)O[C@@]([H])(C2=CNC3=C2N=CN=C3O)[C@]([H])(O)[C@]1([H])O
DB02797,3-Nitrophenylboronic Acid,OB(O)C1=CC=CC(=C1)[N+]([O-])=O
DB02798,Alpha-Methylene Adenosine Monophosphate,[H][C@]1(COP(C)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB02799,N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)N\C=C/N1C(=O)CCC1=O)C(=O)O2
DB02800,5-Hydroxymethylene-6-Hydrofolic Acid,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(NC[C@@]2([H])C=NC3=C(N2CO)C(O)=NC(=N)N3)C=C1)C(O)=O
DB02801,"2,3-Anhydro-quinic acid",[H][C@@]1(O)C[C@@](O)(C=C[C@@]1([H])O)C(O)=O
DB02802,5-Aminocarbonyl-3-Nitrophenyl-Alpha-D-Galactopyranose,[H][C@]1(CO)O[C@]([H])(OC2=CC(=CC(=C2)N(=O)=O)C(O)=N)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
DB02803,"3-Phenyl-1,2-Propandiol",OC[C@@H](O)CC1=CC=CC=C1
DB02804,A-98881,[H][C@@]1(O)CN(CC2=CC=CC=C2)N(CC2=CC(OC)=C(O)C=C2)C(=O)N(CC2=CC(OC)=C(O)C=C2)[C@]1([H])CC1=CC=CC=C1
DB02805,Uracil arabinose-3'-phosphate,[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@@]([H])(O)[C@]1([H])OP(O)(O)=O
DB02806,2-Methoxyethanol,COCCO
DB02807,3-deoxy-D-lyxo-hexonic acid,[H][C@](O)(C[C@@]([H])(O)[C@]([H])(O)CO)C(O)=O
DB02808,Trifluorofurnesyl Diphosphate,CC(C)=CCC\C(C)=C\CC\C(=C\CO[P@@](=O)(O)OP(O)(O)=O)C(F)(F)F
DB02809,"Brodimoprim-4,6-Dicarboxylate",COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OCCC[C@@H](CCC([O-])=O)C([O-])=O)=C1Br
DB02810,N-(2-Acetamido)Iminodiacetic Acid,NC(=O)CN(CC(O)=O)CC(O)=O
DB02811,Diethylphosphono Group,CCOP(=O)OCC
DB02812,"(2s,4r)-1-Acetyl-N-[(1s)-4-[(Aminoiminomethyl)Amino]-1-(2-Benzothiazolylcarbonyl)Butyl]-4-Hydroxy-2-Pyrrolidinecarboxamide",[H][C@@](CCCNC(N)=N)(N=C(O)[C@]1([H])C[C@@]([H])(O)CN1C(C)=O)C(=O)C1=NC2=CC=CC=C2S1
DB02813,"2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone",CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O
DB02814,3'-Deazo-Thiamin Diphosphate,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(N)C=C(C)N=C1
DB02816,"7-(1-Methyl-1,2,3-Triazol-4-Yl)-6-Formyl-2,7-Dihydro-[1,4]Thiazepine-3-Carboxylic Acid, Brl42715, C6-(N1-Methyl-1,2,3-Triazolylmethylene)Penem",[H][C@@]1(SC=C(NC=C1C=O)C(O)=O)C1=CN(C)N=N1
DB02817,5-Exo-Hydroxycamphor,[H][C@@]1(O)C[C@@]2(C)C(=O)C[C@]1([H])C2(C)C
DB02818,Iodo-Willardiine,N[C@@H](CN1C=C(I)C(=O)NC1=O)C(O)=O
DB02819,"Mono-[3,4-Dihydroxy-5-(5-Methyl-Benzoimidazol-1-Yl)-Tetrahydor-Furan-2-Ylmethyl] Ester",[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=C2C=CC(C)=C3)[C@]([H])(O)[C@]1([H])O
DB02820,"1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct",[H][C@@](N1C=NC2=NN(C=C2C1=S)[C@@]1([H])C=CN(C=C1C([O-])=N)[C@]1([H])O[C@]([H])(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])([O-])[C@]2([H])[O-])[C@@]([H])(O)[C@@]1([H])O)(C(=O)N1CCCCCC1)C1=CC=CC=C1
DB02821,Canaline,NOCC[C@H](N)C(O)=O
DB02822,Para-Bromobenzyl Alcohol,OCC1=CC=C(Br)C=C1
DB02823,Phosphonoacetic Acid,OC(=O)CP(O)(O)=O
DB02824,N-Pyridoxyl-Glycine-5-Monophosphate,CC1=NC=C(COP(O)(O)=O)C(CNCC(O)=O)=C1O
DB02825,Methylphosphonic Acid Ester Group,CP([O-])=O
DB02827,"7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",[H][C@@]1(COC2=NS(=O)(=O)C3=C2C=CC=C3)OCCC2=C1SC(NC(=O)C(O)=O)=C2C(O)=O
DB02828,5-Fluorolevulinic Acid,OC(=O)CCC(=O)CF
DB02829,4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid,CC(=O)NC1=CC=C(C=C1NC(=O)C[NH3+])C(O)=O
DB02830,FR236913,[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O
DB02831,Dihydrogenphosphate,[H]OP([O-])(=O)O[H]
DB02832,Siroheme,C[C@@]1(CC(O)=O)C2=CC3=C(CC(O)=O)C(CCC(O)=O)=C4C=C5N6C(=CC7=C(CCC(O)=O)[C@](C)(CC(O)=O)C8=CC(N2[Fe@]6(N34)N78)=C1CCC(O)=O)C(CC(O)=O)=C5CCC(O)=O
DB02833,[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine,CC1=C(SC(N)=N1)C1=NC(NC2=CC=CC(=C2)[N+]([O-])=O)=NC=C1
DB02834,IDD552,OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F
DB02835,"Alpha-D-Glucose 1,6-Bisphosphate",O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O
DB02836,Guanosine 5'-Diphosphate 2':3'-Cyclic Monophosphate,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]2([H])OP(O)(=O)O[C@]12[H]
DB02837,O4-Sulfonylgalactose,[H][C@@]1(O)O[C@]([H])(CO)[C@]([H])(OS(O)(=O)=O)[C@]([H])(O)[C@@]1([H])O
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",[O-]C(=O)C1=[NH+]CCC1
DB02839,"2,4-Dihydroxybenzoic Acid",OC(=O)C1=CC=C(O)C=C1O
DB02840,"4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid",CCC1=C(O)C=C(O)C(=C1)C1=NNC(C(O)=O)=C1C1=CC=C2OCOC2=C1
DB02841,[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid,CCOC1=C(C(=O)NCB(O)O)C2=C(C=CC=C2)C=C1
DB02842,9-amino-n-[3-(dimethylamino)propyl]acridine-4-carboxamide,CN(C)CCCNC(=O)C1=CC=CC2=C(N)C3=C(C=CC=C3)N=C12
DB02843,alpha-D-glucose-1-phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O
DB02844,"S-Adenosyl-1,8-Diamino-3-Thiooctane",[H][C@]1(CSC(CCCCCN)=CCN)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB02845,Methylphosphinic Acid,CP(O)=O
DB02846,L-thioproline,[H][C@]1(CSCN1)C(O)=O
DB02847,"(2s,3r)-1-Amino-2-Methylbutane-2,3-Diol",[H][C@](C)(O)[C@@](C)(O)CN
DB02848,"{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol",CCOC1=C(OCC)C=C2C(NC3=CC=CC(=C3)C3=CSC(CO)=N3)=NC=NC2=C1
DB02849,N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate,CC1=NC=C(COP(O)(O)=O)C(CNC2(CC2)C(O)=O)=C1O
DB02850,(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone,COC1=CC=C(C=C1)C1=C(C=CC(C(=O)C2=C(O)N(N=C2)C(C)(C)C)=C1C)S(C)(=O)=O
DB02851,Thiocamphor,[H][C@@]12CC[C@@](C)(C(=S)C1)C2(C)C
DB02852,Domoic Acid,[H]\C(\C(\[H])=C(\C)[C@@]1([H])CN[C@]([H])(C(O)=O)[C@@]1([H])CC(O)=O)=C(\[H])[C@@]([H])(C)C(O)=O
DB02853,D-Proline,OC(=O)[C@H]1CCCN1
DB02854,Aetiocholanolone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@]([H])(O)CC[C@]12C
DB02855,N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline,[H][C@](O)(CC(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(O)=O)[C@@]([H])(C)CC)C(=O)NCCC
DB02856,Methyl-Carbamic Acid Ethyl Ester,CCOC(=O)NC
DB02857,Guanosine,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1
DB02858,3-(4-Benzenesulfonyl-Thiophene-2-Sulfonylamino)-Phenylboronic Acid,OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=CC=C1
DB02859,Soraphen A,[H]\C1=C([H])/[C@@]([H])(OC)[C@]([H])(CCCC[C@]([H])(OC(=O)[C@@]([H])(C)[C@@]2(O)O[C@]([H])([C@@]([H])(C)[C@]([H])(O)[C@@]2([H])OC)[C@@]1([H])C)C1=CC=CC=C1)OC
DB02860,Calyculin A,[H][C@@]1(O[C@]2(C[C@@H](O)[C@H](C)[C@H](C\C=C\C3=COC(=N3)[C@@H](C)CCNC(=O)[C@@H](O)[C@@H](O)[C@H](COC)N(C)C)O2)C(C)(C)[C@H]1OP(O)(O)=O)[C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C(\C)=C\C=C\C(\C)=C/C#N)OC
DB02861,"4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide",NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC(F)=C(F)C(F)=C1
DB02862,Gluco-Phenylimidazole,[H][C@]1(CO)N2C=C(N=C2[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O)C1=CC=CC=C1
DB02864,Biliverdin Ix Gamma Chromophore,[H]\C(=C1\N\C(=C(\[H])C2=NC(=O)C(CCC(O)=O)=C2C)C(C=C)=C1C)C1=C(C=C)C(C)=C(N1)C(\[H])=C1/N=C(O)C(CCC(O)=O)=C1C
DB02865,Glucosamine 4-Phosphate,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@H]1O
DB02866,Dansylamide,CN(C)C1=C2C=CC=C(C2=CC=C1)S(N)(=O)=O
DB02867,D-Mannose 1-Phosphate,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O
DB02868,"3''-(Beta-Chloroethyl)-2'',4''-Dioxo-3, 5''-Spiro-Oxazolidino-4-Deacetoxy-Vinblastine",[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)(C[C@@]22OC(=O)N(CCCl)C2=O)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
DB02869,3-amino-5-phenylpentane,[H][C@](N)(CCC1=CC=CC=C1)C=CS(=O)(=O)C1=CC=CC=C1
DB02870,N-Allyl-Aniline,C=CCNC1=CC=CC=C1
DB02871,3-Butylthiolane 1-Oxide,[H][C@]1(CCCC)CC[S@](=O)C1
DB02872,"Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone",[H][C@]1(N=C(N(C(=O)N2CCN(CCO)CC2)[C@]1([H])C1=CC=C(Br)C=C1)C1=C(OCC)C=C(OC)C=C1)C1=CC=C(Br)C=C1
DB02873,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One",FC1=CC=C(C(F)=C1)C1=C2CNC(=O)N(C2=CC(=C1)N1CCNCC1)C1=C(Cl)C=CC=C1Cl
DB02875,CRA_1802,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(F)=CC=C1[O-]
DB02876,"3-(4-Carbamoyl-1-Carboxy-2-Methylsulfonyl-Buta-1,3-Dienylamino)-Indolizine-2-Carboxylic Acid",[H]\C(=C(\[H])/C(/CS(=O)=O)=C(/NC1=C(C=O)C=C2C=CC=CN12)C(O)=O)C(O)=N
DB02877,Arotinoid acid,C\C(=C/C1=CC=C(C=C1)C(O)=O)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C
DB02878,3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid,[H][C@](CN)(CCC(O)=O)[C@]([H])(CCN)CC(O)=O
DB02879,"2,3-Di-O-Sulfo-Alpha-D-Glucopyranose",[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(OS(O)(=O)=O)[C@@]1([H])OS(O)(=O)=O
DB02880,N-[1-(4-Bromophenyl)Ethyl]-5-Fluoro Salicylamide,[H][C@](C)(N=C(O)C1=C(O)C=CC(F)=C1)C1=CC=C(Br)C=C1
DB02881,4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol,CC(C)C1=CC(SC2=CC=C(O)C(=C2)C(C)C)=CC=C1O
DB02882,Cyanocinnoline,NCC1=C(N=CC=C(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2N=N1
DB02883,"2',3'-Dideoxycytidine-5'-Monophosphate",NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](COP(O)(O)=O)O1
DB02884,Beta-Cyclohexyl-Alanine,N[C@@H](CC1CCCCC1)C(O)=O
DB02885,4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine,FC(F)(F)C1=NC(=N)C(=C)C=N1
DB02887,"2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate",CC1=CN([C@@H]2O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OP(O)(O)=O)C=C2)C(=O)NC1=O
DB02888,FKB-001,COC1=CC(=CC(OC)=C1OC)C(F)(F)C(=O)N1CCCC[C@H]1C(=O)O[C@@H](CCCC1=CC=CC=C1)CCCC1=CN=CC=C1
DB02889,"4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose",[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O
DB02890,6-Hydroxyuridine-5'-Phosphate,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(O)=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O
DB02891,Tricyclazole,CC1=C2N3C=NN=C3SC2=CC=C1
DB02892,L-2-Amino-6-Methylene-Pimelic Acid,N[C@@H](CCCC(=C)C(O)=O)C(O)=O
DB02893,D-Methionine,CSCC[C@@H](N)C(O)=O
DB02894,"Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester",[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OS(=O)(=O)O2
DB02895,3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol,S\C=C\C[S@](=O)CC=C
DB02896,Methylthioinosine,CSC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DB02897,Acetylphosphate,CC(=O)OP(O)(O)=O
DB02898,5-{[(2-Amino-9h-Purin-6-Yl)Oxy]Methyl}-2-Pyrrolidinone,[H][C@]1(COC2=NC(=N)NC3=C2N=CN3)CCC(O)=N1
DB02899,N-Carboxymethionine,[H][C@@](CCSC)(NC(O)=O)C(O)=O
DB02900,alpha-D-mannose 6-phosphate,[H][C@]1(O)O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O
DB02901,Stanolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
DB02902,3'-Phosphate-Adenosine-5'-Phosphate Sulfate,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](OP(O)(O)=O)[C@H]1O
DB02903,BV3,[H]C(N)(COC(O)=NCCNC1=C(NCCCN2CCN(CCCN=C(O)C3=CC(=CC(OC4([H])OC([H])(CO)C([H])(O)C([H])(O)C4([H])O)=C3)N(=O)=O)CC2)C(=O)C1=O)COC(O)=NCCNC1=C(NCCCN2CCN(CCCN=C(O)C3=CC(=CC(O[C@@]4([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]4([H])O)=C3)N(=O)=O)CC2)C(=O)C1=O
DB02904,Beta-3-Serine,[H][C@](CN)(CO)C(O)=O
DB02905,"Phosphoric Acid Mono-[3,4-Dihydroxy-5-(5-Hydroxy-Benzoimidazol-1-Yl)Tetrahydro-Furan-2-Ylmethyl] Ester",[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC(O)=NC=C23)[C@]([H])(O)[C@]1([H])O
DB02906,"(2s,4s)-Alpha-Campholinic Acid",[H][C@@]1(C)C(=O)C[C@@]([H])(CC(O)O)C1(C)C
DB02907,2-Amino-Vinyl-Phosphate,N\C=C\OP(O)(O)=O
DB02908,RU78783,OP(O)(=O)C(C1=CC=CC=C1)P(O)(O)=O
DB02909,5-(2-Chlorophenyl)Furan-2-Carboxylic Acid,OC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl
DB02910,Octanoyl-Coenzyme A,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
DB02911,"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",[H][C@]1(CNC2=C(N1)C(N)=NC(N)=N2)C1=CC=CC=C1
DB02912,Propanoyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
DB02914,"(6e)-6-[(2e,4e,6e)-3,7-Dimethylnona-2,4,6,8-Tetraenylidene]-1,5,5-Trimethylcyclohexene",[H]/C(=C(/[H])\C(\C)=C(/[H])\C(\[H])=C1\C(C)=CCCC1(C)C)/C(/[H])=C(\C)C=C
DB02915,"4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine",CC1=NC(C)=C(S1)C1=CC=NC(NC2=CC=C(C=C2)C(F)(F)F)=N1
DB02916,"[(2r,3s,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3,4-Dihydroxytetrahydro-2-Furanyl]Methyl Sulfamate",[H][C@]1(COS(N)(=O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB02917,N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide,CN(C1=CC=C(C=C1)C(=O)NO)S(=O)(=O)C1=CC=C(S1)C1=NC=CC=C1
DB02918,Zardaverine,COC1=CC(=CC=C1OC(F)F)C1=NNC(=O)C=C1
DB02919,"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",COC1=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=CC(OC)=C1OC
DB02920,Zn(Ii)-(20-Oxo-Protoporphyrin Ix),CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C4N3[Zn]35N2C1=CC1=C(C=C)C(C)=C(C=C2N3C(C(C)=C2C=C)=C4O)N51
DB02921,(South)-Methanocarba-Thymidine,CC1=CN(C(=O)NC1=O)[C@]12C[C@H]1[C@H](CO)[C@@H](O)C2
DB02922,Hexafluoroacetone Hydrate,OC(O)(C(F)(F)F)C(F)(F)F
DB02923,"Biphenyl-2,3-Diol",OC1=C(O)C(=CC=C1)C1=CC=CC=C1
DB02924,"(4R)-limonene 1α,2α-epoxide",CC(=C)[C@@H]1CC[C@@]2(C)O[C@H]2C1
DB02925,Piretanide,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O
DB02927,"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",C[C@H](N)[C@@H](CCCCCC(O)=O)NC(=O)OP(O)(O)=O
DB02928,3-Amino-6-Hydroxy-Tyrosine,N[C@@H](CC1=CC(N)=C(O)C=C1O)C(O)=O
DB02929,K201,COC1=CC2=C(SCCN(C2)C(=O)CCN2CCC(CC3=CC=CC=C3)CC2)C=C1
DB02930,Adenosine 5'-[γ-thio]triphosphate,[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=S)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB02931,Coa-S-Acetyl Tryptamine,[H][C@](O)(C(O)=NCCC(O)=NCCSCC(O)=NCCC1=CNC2=CC=CC=C12)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
DB02932,(R)-Bicalutamide,C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
DB02933,5'-Deoxy-5'-(Methylthio)-Tubercidin,[H][C@]1(CSC)O[C@@]([H])(N2C=CC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB02934,9-(6-deoxy-alpha-L-talofuranosyl)-6-methylpurine,[H][C@@](C)(O)[C@@]1([H])O[C@@]([H])(N2C=NC3=C(C)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB02935,Diglyme,COCCOCCOC
DB02936,4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid,CC1=C(CC(N)=O)C2=C(C=CC(OCCCC(O)=O)=C2)N1CC1=CC=CC=C1
DB02937,"Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate",[H][C@]1(COP(O)(=O)OP(O)(=O)C[As](O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
